totalProductionkWh;totalConsumptionkWh
138.93584066046384;56.87199999999996
136.0760882954076;54.78699999999984
151.42275154017227;54.96499999999992
151.01272595377162;56.72900000000047
143.13037897950443;55.62600000000023
136.0760882954076;56.786
135.66841595326383;55.18300000000002
153.80878953729186;54.479999999999876
159.56044115671838;55.29699999999988
147.44689211728777;55.573999999999955
161.23744030146975;54.1569999999999
143.1303961327531;55.84400000000019
153.51036024325077;55.66900000000001
161.99089484486183;56.28600000000057
154.33218767416653;54.15799999999991
148.63986241028925;56.06800000000012
153.5916905037915;56.0709999999999
159.56044115671838;56.79700000000011
160.76258135700482;57.20300000000009
149.18781648373007;55.39100000000005
142.9040177758546;56.88600000000017
146.68431778194787;55.487999999999914
159.36720984611273;55.23499999999993
149.20458601464043;54.75499999999997
162.40129910261368;56.479000000000255
150.34625124287868;57.34200000000048
153.15671573318673;54.80199999999991
146.13708595115097;53.775999999999854
161.1616277842808;55.1679999999999
163.4221301896836;57.610000000000184
159.5604347871077;56.44600000000048
161.23743347425062;55.536
161.99088847839658;56.22600000000037
151.86378569645672;56.4610000000001
158.7817278774064;55.83300000000018
149.04149058021258;55.43099999999998
153.90439262229182;54.36500000000035
150.20554678767544;54.995000000000175
161.23742710598066;54.3149999999998
153.15671567075324;54.815999999999974
153.51035513329003;53.168000000000205
151.22122783026396;54.56099999999944
145.0505407354358;54.908999999999935
159.03749254020033;55.09599999999995
150.70596075472207;56.087999999999994
153.39371598621156;55.09400000000011
142.90400882606352;57.63700000000006
145.050531200567;55.640000000000214
153.82098932303916;56.24299999999997
145.05054923099172;54.581000000000145
164.79154042064775;54.45199999999966
143.1303918460066;54.37899999999979
143.69001307291612;55.91200000000015
153.8087972970886;54.05599999999984
160.9193499081976;55.40700000000021
153.1609320000784;56.38500000000022
149.04148538071192;56.03600000000032
149.04148538071192;55.10900000000004
169.5281229074089;55.08100000000016
152.14867349364113;54.839
145.8001943300356;55.046000000000106
137.59900313005176;55.87800000000036
151.77154854524917;56.3490000000001
150.34623022484877;54.45399999999955
162.4013013930829;55.622999999999934
167.1213693812784;56.70100000000042
153.91460178745575;55.770000000000266
157.54742722834908;55.664000000000215
149.20458320745792;53.55999999999986
162.40130023827263;54.688000000000216
157.4547508758361;54.248000000000005
143.77889396100431;54.141999999999655
161.14759850338288;55.16499999999988
153.9781897630615;55.6520000000001
151.7715465298771;57.72800000000049
160.76256644876986;56.57399999999982
148.63984013714557;54.74399999999966
149.4160213106983;54.89300000000003
149.04149416407904;56.17200000000034
149.41601905546065;55.50599999999977
161.16162801672561;55.36300000000017
153.90439900123525;54.86400000000004
147.21209751261384;54.87799999999993
145.0505476039064;54.7180000000002
140.2489319669825;54.41000000000008
151.86378701976113;55.46900000000005
149.0414950142593;56.44500000000005
161.14761070867263;57.269000000000034
149.06125210462955;54.11699999999988
162.69315124506343;53.85600000000004
153.39372291441416;55.160999999999746
147.44688759087055;54.74799999999979
149.41603603010682;53.06700000000001
153.1609411740499;57.21800000000013
150.34624296390427;53.91999999999988
140.51711359203256;54.51500000000023
163.42212728625748;54.63100000000014
153.3937197299116;55.86299999999994
153.64629610324442;54.590999999999866
153.64629610324442;54.67399999999975
