totalProductionkWh;totalConsumptionkWh
118.8326565251488;72.14799999999988
127.98909472321517;72.64099999999988
147.08615233535315;73.1200000000001
150.2677620081367;72.33200000000024
133.10907668488258;73.92900000000026
131.27597491050096;73.54499999999942
143.28538834090423;73.79299999999992
130.84215402021357;73.11300000000011
134.14855507719483;75.3160000000006
139.63009414603744;74.01600000000022
133.92569585319086;72.75100000000029
133.1254445446013;73.4679999999997
136.79818623819781;73.0940000000007
130.73348857655637;72.22199999999958
136.79818623819781;74.52899999999975
118.723035129661;74.17600000000024
133.48612744958024;75.94800000000049
144.02323294813678;75.72400000000007
122.75236013610426;73.6869999999995
141.6133134863662;73.22700000000046
139.19402537369086;72.85200000000032
132.6250043364684;72.29800000000003
124.28982559758724;74.3580000000006
129.70730602956425;75.77199999999999
136.79815750945096;74.69200000000023
141.61330408144215;75.8190000000007
133.92562149869687;74.56500000000003
141.68113856370545;72.82999999999984
135.02309644436687;74.80900000000011
134.64935169202056;74.67500000000004
146.14968362111807;73.11899999999949
118.94760135798651;74.5180000000004
131.83326148194865;74.23800000000023
129.48634829382482;72.75599999999943
136.62996970575523;75.65499999999983
132.5756280880995;74.04300000000063
135.91852613031205;73.76199999999977
141.61330543696226;72.51299999999966
136.99155460822368;74.18399999999986
136.8968411647722;73.95300000000012
151.29326151887153;74.05200000000045
132.65730716853668;73.78099999999978
124.28982721747758;72.42000000000013
132.17752568543477;73.49899999999963
143.77299697269655;74.37099999999973
144.5441627703142;73.54299999999995
149.34896385781292;73.42400000000052
144.53457069848335;76.22700000000063
128.3574177103617;72.19799999999992
136.9915522967337;75.62900000000009
144.54414997316638;74.98900000000049
128.74304985185742;73.29100000000011
120.46220082759085;74.00500000000008
136.50021887793125;73.63200000000026
132.65732118621432;71.7929999999997
142.68888537007277;75.613
132.58954828217634;74.8549999999997
143.77300772248205;74.47700000000017
137.57201044474348;71.69099999999963
122.75238224576003;72.91600000000003
142.68888537007277;76.03199999999966
134.11661854700034;72.62000000000009
133.92569201525285;72.96700000000001
137.57201135333946;74.1390000000003
135.24081823948913;73.28399999999996
132.7230834109999;76.13900000000021
127.73054474510612;73.42900000000003
136.63000450143923;75.81099999999992
127.73054800529306;71.49199999999966
146.14969731186008;75.01299999999986
133.612379326657;73.55900000000017
135.24081429058265;72.9340000000002
133.61237836101168;74.07400000000004
135.91853861734523;73.56100000000002
118.31012119048907;72.74500000000018
140.66769422433046;73.3409999999999
154.40557466461112;73.59699999999981
143.3690097728883;73.86999999999989
128.35742165563033;72.78400000000019
134.64934876142797;72.95899999999983
135.4053917230502;73.4879999999998
143.3690097728883;73.03000000000003
131.83324030128364;72.81600000000005
128.74305392689456;74.84999999999997
133.12541162333264;74.56300000000041
134.52232746157006;73.34700000000012
122.12537195561457;75.63200000000035
145.71727936612655;72.29600000000048
141.4964086334071;74.00399999999993
132.65730690288302;73.34700000000001
132.65730690288302;73.55300000000015
141.94044606400723;73.70599999999985
136.798168129213;74.48699999999988
132.72307549654923;74.79900000000004
118.94759066301093;75.32600000000005
139.1940220171353;72.78699999999958
128.62714765234333;73.37000000000015
128.94883888796457;72.0249999999997
147.69479976936057;72.79400000000024
139.75614644663494;74.57000000000014
