totalProductionkWh;totalConsumptionkWh
157.8961445900485;49.30699999999991
160.19039449720754;48.62199999999967
145.80598067997298;47.72599999999977
165.3120716885883;49.04700000000008
163.62292292367812;50.211000000000155
153.84428255500646;49.0990000000001
170.9375597000164;49.33799999999991
173.32657762998747;48.847
160.38802873010303;48.74199999999996
159.87829503043773;50.54700000000008
160.50841725998595;47.98900000000012
157.73882299350737;49.77099999999996
150.5993334642738;49.553000000000054
155.0749134213616;49.744000000000284
156.44677892942946;48.98700000000014
159.5429208873956;48.54400000000015
155.16712301970807;49.78500000000008
170.9375597000164;50.90500000000006
152.00627271584793;49.134999999999636
159.87829503043773;49.15199999999987
162.21986564812815;50.41600000000017
155.0749134213616;48.91900000000024
142.18320734466505;48.01799999999997
159.5429208873956;49.96499999999992
152.9677275480322;49.22800000000001
167.15260769961785;49.820000000000135
165.93608027933004;50.24800000000029
159.71335161010504;47.99900000000028
153.84428255500646;49.766000000000105
159.42285291137748;48.99899999999988
156.9142776850752;50.21700000000024
163.96025706957968;48.98000000000039
163.96025706957968;49.244
159.42285291137748;50.79900000000018
159.832360031028;48.1099999999999
146.16059325726985;50.27599999999987
151.46796798580033;50.21900000000048
167.52289914978715;48.632000000000076
153.8442924136672;48.34499999999986
157.8627739755959;46.92100000000001
176.35219030118813;49.79899999999992
170.03788001137642;50.160000000000025
170.03788001137642;50.37300000000013
160.19041620763133;49.20500000000021
165.31208806033789;48.16699999999989
160.21780835096993;47.61500000000021
159.71336771716804;49.1010000000002
160.1298225672538;48.88299999999987
155.07492229756315;50.05800000000005
165.31208806033789;49.80399999999986
160.19921607945562;50.40599999999998
165.93609873053722;49.634999999999934
151.24558308675878;48.41900000000021
152.96773834307194;48.798000000000116
167.15262178978628;48.619000000000355
141.7305128860155;49.152000000000044
152.1008207798025;49.597000000000264
159.81385496499252;48.41300000000024
165.4966213867307;48.163000000000125
154.64741557707694;49.13399999999976
159.87831392574483;49.328999999999894
163.22441217456992;49.23899999999992
160.58524907772596;49.98500000000004
155.16713578713535;48.96200000000016
150.51038435587571;51.65700000000024
162.21988147806243;47.55499999999989
154.88057308015766;47.95299999999983
153.8442924136672;48.26599999999971
168.52856706248707;47.766999999999854
166.30293259854926;49.00600000000017
152.10081661243302;48.66900000000015
165.93609308166984;47.19199999999995
176.352187262985;49.64400000000013
152.96773806883112;49.724999999999966
157.68378410607036;48.1080000000001
177.15288123394592;49.81700000000012
158.62889868210826;49.77499999999989
149.2556151879397;49.99899999999988
157.8961620288352;48.6189999999996
157.68378410607036;50.697999999999666
155.42251221999453;48.67699999999999
167.15261735985035;50.11700000000015
150.5103779983123;49.74700000000024
162.4792479105522;48.99999999999986
160.452416570098;49.33399999999989
163.62293172653546;49.42600000000016
157.93291435111544;48.81799999999987
170.03787702455068;50.845999999999776
169.8648997225031;49.452999999999975
154.64740655889227;48.65099999999973
163.62292925288068;48.4030000000002
149.1364285212468;48.740000000000094
159.71335913017055;47.910999999999945
160.1992085065279;49.533000000000044
160.19040860512416;48.40299999999982
169.86489881895224;48.8869999999998
154.79626333472174;49.75600000000023
165.49660937935798;48.904999999999916
157.86276605318199;48.29900000000015
160.1298148749131;49.598999999999876
