totalProductionkWh;totalConsumptionkWh
159.96252244036748;51.639000000000124
160.3893295982699;50.18699999999998
159.88217623632596;47.88800000000009
154.89013056443534;51.238000000000234
156.41979088305087;51.2540000000003
157.50778220683347;48.63500000000002
168.20035702324105;49.11700000000005
134.40899790244418;49.04300000000006
159.52446374112012;48.92600000000007
168.20035702324105;48.86500000000032
157.44564531132855;47.90599999999952
158.2014980553995;51.18400000000011
165.06852300190178;48.55800000000016
152.3265048373674;50.22800000000038
167.10310969224804;48.44899999999988
161.86283033814578;50.52100000000008
154.92117057544863;50.08200000000028
167.11408429655833;49.99899999999985
153.1570085240424;47.09099999999955
158.44967468673474;49.579999999999764
168.26365452078963;49.51200000000014
154.92117057544863;50.32200000000029
149.0394594748704;49.38699999999983
144.22595637894707;48.93799999999993
151.2368536418436;49.12600000000023
176.89573285016618;49.51799999999977
141.539479979376;49.057
153.74224134617214;48.41399999999976
156.20870932581298;50.31400000000005
160.113717106674;49.76400000000035
148.91637473387976;50.081000000000415
158.4496719426731;48.40400000000007
157.66579565146716;48.380000000000365
157.4945495982657;50.084999999999894
169.63052558800825;50.02700000000016
159.47627376322166;49.520000000000095
154.88204204405437;48.93800000000019
166.88787650321913;48.02400000000023
165.9120142763913;50.31400000000014
159.48556000719898;50.21699999999987
147.82736202538737;49.79900000000018
159.8331519769034;49.52199999999996
166.88787650321913;48.295999999999765
154.42499055238773;48.28199999999987
154.92114531355764;49.21600000000015
162.18161613820564;48.525999999999925
154.57282645484995;49.25800000000008
163.57222258903928;48.5799999999999
155.18590606444616;49.849000000000075
173.0710419550399;49.38599999999995
158.20149704694484;48.88400000000004
145.8701571492849;48.94400000000023
167.46173517650118;49.49300000000028
173.0710505579002;49.41900000000007
166.8878906216434;49.21900000000005
157.4456438272428;50.00500000000045
158.44968248381707;51.20799999999994
142.27853104814992;49.37599999999986
157.4456438272428;49.49900000000031
168.26366115304188;50.45100000000019
141.5394674185832;50.05800000000022
151.23683407684035;48.806999999999846
156.41976409010428;47.77000000000015
142.27851187357683;48.99099999999993
156.24518083170872;50.796000000000305
165.4739205793096;48.75900000000004
141.5394674185832;48.8989999999998
159.1740545028793;48.55599999999984
159.47627454583375;48.26899999999989
145.5814568034295;51.86300000000012
159.48555983502092;48.62700000000015
153.74223433663354;48.424999999999756
163.65003295040486;49.64099999999999
150.32312727659416;49.228999999999786
159.88215766613834;49.178
160.28885555900885;49.03500000000008
168.20033569094227;50.716000000000065
140.63532261280017;48.23899999999972
159.9842390257583;47.94699999999966
153.51059244759296;48.823999999999785
150.9180251258561;50.16500000000022
176.89572570726745;49.74399999999979
165.4739205793096;50.41700000000003
145.5814568034295;49.140000000000356
142.27851187357683;47.206999999999624
156.20871467739616;49.27099999999996
150.32312727659416;49.389000000000124
141.5394674185832;50.18900000000028
159.48555983502092;50.10899999999987
165.9120154481587;48.33699999999992
156.4197918412845;49.301999999999964
157.507789323415;49.39000000000033
141.82316348777897;50.95399999999995
148.68637684364762;50.29699999999994
167.11409797258122;49.70199999999994
165.4739430948287;47.969999999999516
168.20036320528868;48.262999999999835
154.88264922464452;49.15999999999954
160.11372409744695;47.50499999999954
153.510618162857;48.167000000000286
